productId,category,material,craftType,quality,rawMaterialCost,laborCost,packagingCost,otherCost,totalCost,competitorPrice,averageMarketPrice,demandScore,sellingPrice
KS-PROD-0927,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Standard,490.0,180.0,30.0,30.0,730.0,1000.0,1070.0,7,900.0
KS-PROD-0928,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Masterpiece,440.0,340.0,70.0,70.0,920.0,1380.0,1390.0,4,1180.0
KS-PROD-0929,Bags & Accessories,Cotton Canvas,Hand Braiding,Standard,130.0,340.0,80.0,80.0,630.0,1070.0,1130.0,10,890.0
KS-PROD-0930,Handloom & Sarees,Silk Cotton,Pit Loom Weaving,Standard,3210.0,1480.0,80.0,150.0,4920.0,7300.0,7750.0,8,6390.0
KS-PROD-0931,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Standard,1210.0,2460.0,170.0,60.0,3900.0,5110.0,5500.0,5,4700.0
KS-PROD-0932,Home Decor & Brassware,Bell Metal,Sand Casting,Fine Heritage,220.0,290.0,50.0,60.0,620.0,1070.0,1030.0,9,850.0
KS-PROD-0933,Bamboo & Cane Craft,Wild Bamboo,Coiled Bamboo Weaving,Standard,120.0,170.0,50.0,20.0,360.0,470.0,440.0,2,410.0
KS-PROD-0934,Home Decor & Brassware,Bell Metal,Beaten Metal Hammering,Standard,190.0,520.0,80.0,50.0,840.0,1170.0,1190.0,3,1030.0
KS-PROD-0935,Jewellery & Brassware,Silver Filigree,Filigree,Standard,1050.0,2460.0,200.0,120.0,3830.0,6220.0,5960.0,5,5050.0
KS-PROD-0936,Woodcraft & Carvings,Sandalwood,Wood Turning,Standard,260.0,570.0,100.0,100.0,1030.0,1520.0,1650.0,8,1340.0
KS-PROD-0937,Jewellery & Brassware,Cast Brass,Lost-Wax Dokra Casting,Masterpiece,4420.0,1440.0,140.0,120.0,6120.0,7180.0,7440.0,1,7040.0
KS-PROD-0938,Handloom & Sarees,Silk Cotton,Pit Loom Weaving,Masterpiece,4090.0,2790.0,120.0,130.0,7130.0,9430.0,10050.0,3,8610.0
KS-PROD-0939,Textiles & Embroidery,Wool,Block Printing,Masterpiece,370.0,610.0,80.0,40.0,1100.0,1580.0,1610.0,8,1370.0
KS-PROD-0940,Textiles & Embroidery,Wool,Kantha Needlework,Fine Heritage,470.0,600.0,30.0,80.0,1180.0,1610.0,1700.0,4,1450.0
KS-PROD-0941,Bags & Accessories,Golden Jute,Jute Stitching,Masterpiece,610.0,910.0,60.0,60.0,1640.0,2450.0,2480.0,4,2100.0
KS-PROD-0942,Handloom & Sarees,Chanderi Cotton,Jacquard Weaving,Masterpiece,3520.0,5780.0,250.0,180.0,9730.0,12870.0,12350.0,3,11280.0
KS-PROD-0943,Textiles & Embroidery,Wool,Chikankari Stitching,Fine Heritage,600.0,340.0,40.0,50.0,1030.0,1560.0,1660.0,6,1360.0
KS-PROD-0944,Bags & Accessories,Embroidered Silk,Hand Braiding,Standard,490.0,370.0,80.0,50.0,990.0,1290.0,1330.0,3,1170.0
KS-PROD-0945,Woodcraft & Carvings,Sandalwood,Jaali Latticework,Fine Heritage,240.0,660.0,100.0,50.0,1050.0,1690.0,1680.0,10,1400.0
KS-PROD-0946,Pottery & Terracotta,Stoneware,Terracotta Modelling,Masterpiece,1070.0,460.0,60.0,90.0,1680.0,3090.0,2920.0,9,2400.0
KS-PROD-0947,Woodcraft & Carvings,Sheesham Wood,Wood Turning,Fine Heritage,300.0,1180.0,90.0,90.0,1660.0,2280.0,2270.0,5,2000.0
KS-PROD-0948,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Masterpiece,390.0,510.0,90.0,70.0,1060.0,1490.0,1570.0,5,1320.0
KS-PROD-0949,Home Decor & Brassware,Wrought Iron,Sand Casting,Masterpiece,630.0,410.0,60.0,30.0,1130.0,1530.0,1500.0,5,1340.0
KS-PROD-0950,Bags & Accessories,Cotton Canvas,Hand Braiding,Fine Heritage,170.0,480.0,80.0,50.0,780.0,1170.0,1170.0,6,990.0
KS-PROD-0951,Home Decor & Brassware,Bell Metal,Beaten Metal Hammering,Standard,470.0,160.0,80.0,30.0,740.0,980.0,1010.0,3,880.0
KS-PROD-0952,Bamboo & Cane Craft,Seagrass,Coiled Bamboo Weaving,Masterpiece,490.0,630.0,50.0,70.0,1240.0,1860.0,1790.0,7,1560.0
KS-PROD-0953,Bags & Accessories,Burlap,Jute Stitching,Standard,120.0,520.0,80.0,40.0,760.0,1050.0,1030.0,2,910.0
KS-PROD-0954,Textiles & Embroidery,Tussar Silk,Kantha Needlework,Masterpiece,520.0,590.0,80.0,60.0,1250.0,2050.0,1950.0,9,1660.0
KS-PROD-0955,Bags & Accessories,Cotton Canvas,Jute Stitching,Masterpiece,550.0,340.0,70.0,60.0,1020.0,1360.0,1320.0,1,1190.0
KS-PROD-0956,Bamboo & Cane Craft,Wild Bamboo,Coiled Bamboo Weaving,Standard,160.0,550.0,70.0,30.0,810.0,1100.0,1030.0,2,940.0
KS-PROD-0957,Bags & Accessories,Burlap,Jute Stitching,Standard,220.0,370.0,40.0,30.0,660.0,1090.0,1060.0,9,890.0
KS-PROD-0958,Bags & Accessories,Golden Jute,Hand Braiding,Standard,350.0,230.0,90.0,60.0,730.0,1030.0,980.0,3,880.0
KS-PROD-0959,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Fine Heritage,270.0,240.0,70.0,40.0,620.0,920.0,880.0,5,770.0
KS-PROD-0960,Handloom & Sarees,Khadi,Zari Booti Work,Fine Heritage,1500.0,2220.0,100.0,110.0,3930.0,6800.0,6560.0,10,5420.0
KS-PROD-0961,Bags & Accessories,Golden Jute,Hand Braiding,Standard,290.0,480.0,50.0,80.0,900.0,1460.0,1360.0,6,1170.0
KS-PROD-0962,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Masterpiece,190.0,690.0,50.0,60.0,990.0,1590.0,1480.0,6,1280.0
KS-PROD-0963,Woodcraft & Carvings,Sandalwood,Wood Turning,Fine Heritage,940.0,390.0,130.0,60.0,1520.0,2400.0,2520.0,8,2050.0
KS-PROD-0964,Jewellery & Brassware,Dokra Bronze,Filigree,Fine Heritage,2990.0,3380.0,180.0,170.0,6720.0,8340.0,7770.0,2,7730.0
KS-PROD-0965,Woodcraft & Carvings,Teak Wood,Chisel Carving,Masterpiece,340.0,1760.0,100.0,80.0,2280.0,3140.0,2910.0,4,2670.0
KS-PROD-0966,Home Decor & Brassware,Bell Metal,Sand Casting,Standard,340.0,200.0,90.0,20.0,650.0,1070.0,1000.0,6,860.0
KS-PROD-0967,Woodcraft & Carvings,Sandalwood,Chisel Carving,Masterpiece,690.0,580.0,110.0,70.0,1450.0,1920.0,1920.0,4,1710.0
KS-PROD-0968,Jewellery & Brassware,Dokra Bronze,Lost-Wax Dokra Casting,Masterpiece,1920.0,5310.0,220.0,80.0,7530.0,12910.0,11810.0,10,10100.0
KS-PROD-0969,Handloom & Sarees,Mulberry Silk,Pit Loom Weaving,Standard,3210.0,2010.0,150.0,130.0,5500.0,7080.0,6790.0,2,6320.0
KS-PROD-0970,Bags & Accessories,Cotton Canvas,Jute Stitching,Masterpiece,670.0,580.0,50.0,70.0,1370.0,1940.0,1940.0,3,1680.0
KS-PROD-0971,Home Decor & Brassware,Pure Brass,Sand Casting,Standard,410.0,280.0,40.0,30.0,760.0,1230.0,1330.0,10,1050.0
KS-PROD-0972,Jewellery & Brassware,Silver Filigree,Hand Engraving,Masterpiece,2740.0,5590.0,110.0,90.0,8530.0,15640.0,14570.0,9,12070.0
KS-PROD-0973,Jewellery & Brassware,Copper Alloy,Filigree,Standard,2270.0,3660.0,180.0,190.0,6300.0,8720.0,9420.0,5,7880.0
KS-PROD-0974,Home Decor & Brassware,Wrought Iron,Sand Casting,Fine Heritage,570.0,220.0,40.0,70.0,900.0,1540.0,1480.0,6,1230.0
KS-PROD-0975,Pottery & Terracotta,Terracotta,Terracotta Modelling,Standard,670.0,790.0,110.0,90.0,1660.0,1830.0,1960.0,1,1910.0
KS-PROD-0976,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Standard,210.0,170.0,30.0,50.0,460.0,660.0,680.0,6,580.0
KS-PROD-0977,Bamboo & Cane Craft,Wild Bamboo,Coiled Bamboo Weaving,Standard,410.0,520.0,70.0,70.0,1070.0,1230.0,1320.0,1,1230.0
KS-PROD-0978,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Masterpiece,420.0,330.0,60.0,70.0,880.0,1270.0,1290.0,6,1100.0
KS-PROD-0979,Pottery & Terracotta,Terracotta,Wheel Pottery,Standard,530.0,470.0,120.0,90.0,1210.0,2260.0,2060.0,9,1720.0
KS-PROD-0980,Pottery & Terracotta,Terracotta,Wheel Pottery,Standard,190.0,670.0,80.0,50.0,990.0,1720.0,1780.0,10,1410.0
KS-PROD-0981,Jewellery & Brassware,Dokra Bronze,Filigree,Fine Heritage,2620.0,1600.0,90.0,90.0,4400.0,7280.0,6950.0,9,5870.0
KS-PROD-0982,Textiles & Embroidery,Organic Cotton,Block Printing,Masterpiece,340.0,490.0,70.0,70.0,970.0,1320.0,1360.0,4,1180.0
KS-PROD-0983,Handloom & Sarees,Silk Cotton,Zari Booti Work,Fine Heritage,3380.0,3530.0,130.0,80.0,7120.0,10310.0,10170.0,3,8830.0
KS-PROD-0984,Jewellery & Brassware,Dokra Bronze,Lost-Wax Dokra Casting,Fine Heritage,3450.0,4180.0,90.0,90.0,7810.0,13100.0,13080.0,8,10710.0
KS-PROD-0985,Handloom & Sarees,Silk Cotton,Zari Booti Work,Standard,1530.0,2720.0,130.0,190.0,4570.0,5470.0,5310.0,1,5260.0
KS-PROD-0986,Bags & Accessories,Golden Jute,Hand Braiding,Fine Heritage,350.0,310.0,60.0,60.0,780.0,1160.0,1190.0,9,1000.0
KS-PROD-0987,Textiles & Embroidery,Tussar Silk,Chikankari Stitching,Fine Heritage,590.0,700.0,90.0,60.0,1440.0,1820.0,1700.0,1,1660.0
KS-PROD-0988,Home Decor & Brassware,Bell Metal,Sand Casting,Standard,320.0,580.0,100.0,40.0,1040.0,1780.0,1740.0,9,1430.0
KS-PROD-0989,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Fine Heritage,3520.0,4710.0,100.0,50.0,8380.0,10720.0,11110.0,5,9800.0
KS-PROD-0990,Jewellery & Brassware,Silver Filigree,Filigree,Fine Heritage,1130.0,2190.0,130.0,90.0,3540.0,5400.0,5540.0,10,4610.0
KS-PROD-0991,Textiles & Embroidery,Linen,Kantha Needlework,Fine Heritage,360.0,430.0,60.0,80.0,930.0,1580.0,1550.0,8,1280.0
KS-PROD-0992,Home Decor & Brassware,Pure Brass,Sand Casting,Fine Heritage,570.0,500.0,100.0,50.0,1220.0,1810.0,1870.0,5,1570.0
KS-PROD-0993,Bags & Accessories,Cotton Canvas,Jute Stitching,Masterpiece,260.0,840.0,80.0,30.0,1210.0,1400.0,1380.0,1,1390.0
KS-PROD-0994,Bags & Accessories,Embroidered Silk,Jute Stitching,Masterpiece,600.0,270.0,80.0,40.0,990.0,1380.0,1290.0,5,1170.0
KS-PROD-0995,Textiles & Embroidery,Tussar Silk,Chikankari Stitching,Standard,240.0,180.0,60.0,50.0,530.0,710.0,690.0,4,620.0
KS-PROD-0996,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Fine Heritage,200.0,370.0,90.0,40.0,700.0,1180.0,1190.0,7,970.0
KS-PROD-0997,Jewellery & Brassware,Cast Brass,Lost-Wax Dokra Casting,Fine Heritage,1150.0,4730.0,240.0,50.0,6170.0,9850.0,10090.0,10,8280.0
KS-PROD-0998,Textiles & Embroidery,Organic Cotton,Block Printing,Masterpiece,180.0,740.0,60.0,80.0,1060.0,1620.0,1480.0,2,1320.0
KS-PROD-0999,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Masterpiece,650.0,660.0,80.0,50.0,1440.0,2220.0,2070.0,6,1820.0
KS-PROD-1000,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Standard,2960.0,3930.0,120.0,100.0,7110.0,9430.0,9430.0,2,8390.0
KS-PROD-1001,Home Decor & Brassware,Wrought Iron,Sand Casting,Fine Heritage,410.0,230.0,60.0,50.0,750.0,1030.0,1030.0,4,900.0
KS-PROD-1002,Woodcraft & Carvings,Teak Wood,Jaali Latticework,Masterpiece,820.0,590.0,80.0,50.0,1540.0,2130.0,2140.0,6,1870.0
KS-PROD-1003,Woodcraft & Carvings,Rosewood,Wood Turning,Standard,730.0,1080.0,50.0,40.0,1900.0,3050.0,2910.0,5,2480.0
KS-PROD-1004,Bags & Accessories,Golden Jute,Jute Stitching,Standard,430.0,160.0,40.0,20.0,650.0,1280.0,1180.0,9,960.0
KS-PROD-1005,Home Decor & Brassware,Wrought Iron,Sand Casting,Fine Heritage,470.0,320.0,50.0,40.0,880.0,1390.0,1350.0,6,1150.0
KS-PROD-1006,Pottery & Terracotta,Clay,Blue Pottery Glazing,Fine Heritage,960.0,1390.0,110.0,80.0,2540.0,3820.0,3800.0,7,3240.0
KS-PROD-1007,Woodcraft & Carvings,Teak Wood,Wood Turning,Masterpiece,1160.0,1770.0,60.0,90.0,3080.0,5690.0,5460.0,10,4440.0
KS-PROD-1008,Bags & Accessories,Burlap,Hand Braiding,Fine Heritage,210.0,590.0,50.0,70.0,920.0,1210.0,1230.0,4,1090.0
KS-PROD-1009,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Fine Heritage,280.0,290.0,40.0,70.0,680.0,900.0,930.0,4,810.0
KS-PROD-1010,Textiles & Embroidery,Tussar Silk,Block Printing,Fine Heritage,210.0,350.0,60.0,30.0,650.0,900.0,830.0,3,760.0
KS-PROD-1011,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Fine Heritage,1480.0,1930.0,220.0,160.0,3790.0,4370.0,4710.0,1,4360.0
KS-PROD-1012,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Standard,250.0,280.0,100.0,50.0,680.0,1190.0,1110.0,8,930.0
KS-PROD-1013,Jewellery & Brassware,Cast Brass,Filigree,Masterpiece,5090.0,1970.0,230.0,120.0,7410.0,11170.0,10170.0,2,9130.0
KS-PROD-1014,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Masterpiece,4560.0,4890.0,140.0,130.0,9720.0,14690.0,13960.0,5,12200.0
KS-PROD-1015,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Fine Heritage,1340.0,3860.0,170.0,80.0,5450.0,10210.0,9470.0,9,7810.0
KS-PROD-1016,Pottery & Terracotta,Clay,Wheel Pottery,Standard,530.0,1080.0,70.0,40.0,1720.0,2760.0,2590.0,8,2230.0
KS-PROD-1017,Bags & Accessories,Embroidered Silk,Jute Stitching,Standard,350.0,190.0,70.0,60.0,670.0,780.0,840.0,4,770.0
KS-PROD-1018,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Fine Heritage,470.0,530.0,70.0,30.0,1100.0,1710.0,1650.0,6,1410.0
KS-PROD-1019,Woodcraft & Carvings,Sandalwood,Chisel Carving,Fine Heritage,730.0,890.0,110.0,70.0,1800.0,2830.0,3020.0,9,2430.0
KS-PROD-1020,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Fine Heritage,2100.0,3690.0,100.0,120.0,6010.0,9200.0,9360.0,6,7820.0
KS-PROD-1021,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Fine Heritage,430.0,570.0,30.0,40.0,1070.0,1710.0,1610.0,4,1390.0
KS-PROD-1022,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Masterpiece,550.0,960.0,90.0,60.0,1660.0,2020.0,1920.0,1,1910.0
KS-PROD-1023,Textiles & Embroidery,Tussar Silk,Block Printing,Fine Heritage,330.0,510.0,40.0,30.0,910.0,1310.0,1270.0,2,1120.0
KS-PROD-1024,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Masterpiece,170.0,740.0,90.0,30.0,1030.0,1790.0,1690.0,6,1410.0
KS-PROD-1025,Handloom & Sarees,Silk Cotton,Jacquard Weaving,Standard,1780.0,1520.0,110.0,130.0,3540.0,4470.0,4710.0,4,4140.0
KS-PROD-1026,Textiles & Embroidery,Linen,Block Printing,Standard,320.0,260.0,30.0,70.0,680.0,1040.0,1050.0,9,880.0
KS-PROD-1027,Bags & Accessories,Golden Jute,Jute Stitching,Fine Heritage,280.0,320.0,80.0,30.0,710.0,1150.0,1080.0,5,930.0
KS-PROD-1028,Home Decor & Brassware,Bell Metal,Sand Casting,Masterpiece,700.0,830.0,40.0,50.0,1620.0,2410.0,2290.0,7,2010.0
KS-PROD-1029,Woodcraft & Carvings,Sheesham Wood,Wood Turning,Masterpiece,1030.0,670.0,110.0,50.0,1860.0,2910.0,2760.0,6,2380.0
KS-PROD-1030,Jewellery & Brassware,Silver Filigree,Hand Engraving,Standard,1070.0,3900.0,180.0,110.0,5260.0,8250.0,7540.0,7,6660.0
KS-PROD-1031,Jewellery & Brassware,Copper Alloy,Hand Engraving,Masterpiece,3470.0,2570.0,80.0,120.0,6240.0,11290.0,10680.0,7,8800.0
KS-PROD-1032,Handloom & Sarees,Khadi,Pit Loom Weaving,Masterpiece,5320.0,3300.0,120.0,110.0,8850.0,13810.0,14150.0,10,11700.0
KS-PROD-1033,Woodcraft & Carvings,Sheesham Wood,Chisel Carving,Masterpiece,400.0,1660.0,100.0,50.0,2210.0,3090.0,2890.0,3,2620.0
KS-PROD-1034,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Fine Heritage,330.0,600.0,90.0,20.0,1040.0,1990.0,1850.0,10,1510.0
KS-PROD-1035,Jewellery & Brassware,Dokra Bronze,Filigree,Fine Heritage,2840.0,2340.0,190.0,100.0,5470.0,9570.0,8910.0,8,7490.0
KS-PROD-1036,Handloom & Sarees,Silk Cotton,Zari Booti Work,Masterpiece,1560.0,2010.0,80.0,130.0,3780.0,4480.0,4490.0,2,4350.0
KS-PROD-1037,Handloom & Sarees,Silk Cotton,Zari Booti Work,Fine Heritage,1580.0,4240.0,160.0,160.0,6140.0,9350.0,10150.0,9,8190.0
KS-PROD-1038,Handloom & Sarees,Khadi,Zari Booti Work,Masterpiece,5100.0,4650.0,170.0,140.0,10060.0,14600.0,15370.0,6,12830.0
KS-PROD-1039,Jewellery & Brassware,Dokra Bronze,Filigree,Masterpiece,2790.0,4300.0,160.0,80.0,7330.0,12630.0,12030.0,6,10040.0
KS-PROD-1040,Woodcraft & Carvings,Teak Wood,Wood Turning,Masterpiece,1070.0,400.0,90.0,40.0,1600.0,2070.0,2250.0,2,1920.0
KS-PROD-1041,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Masterpiece,440.0,300.0,70.0,60.0,870.0,1100.0,1080.0,2,1000.0
KS-PROD-1042,Bamboo & Cane Craft,Seagrass,Coiled Bamboo Weaving,Standard,210.0,520.0,90.0,60.0,880.0,1310.0,1240.0,5,1090.0
KS-PROD-1043,Jewellery & Brassware,Dokra Bronze,Lost-Wax Dokra Casting,Masterpiece,1880.0,4910.0,130.0,90.0,7010.0,8370.0,8250.0,2,8060.0
KS-PROD-1044,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Masterpiece,700.0,700.0,60.0,30.0,1490.0,2140.0,2280.0,4,1900.0
KS-PROD-1045,Woodcraft & Carvings,Teak Wood,Chisel Carving,Fine Heritage,900.0,700.0,140.0,30.0,1770.0,3160.0,3170.0,9,2540.0
KS-PROD-1046,Bags & Accessories,Embroidered Silk,Hand Braiding,Masterpiece,630.0,400.0,60.0,70.0,1160.0,1960.0,1830.0,8,1550.0
KS-PROD-1047,Textiles & Embroidery,Tussar Silk,Chikankari Stitching,Standard,480.0,580.0,90.0,60.0,1210.0,1940.0,1920.0,7,1600.0
KS-PROD-1048,Jewellery & Brassware,Cast Brass,Filigree,Fine Heritage,3200.0,1810.0,230.0,180.0,5420.0,8200.0,8560.0,6,7080.0
KS-PROD-1049,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Standard,470.0,600.0,40.0,40.0,1150.0,1410.0,1440.0,4,1320.0
KS-PROD-1050,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Masterpiece,5100.0,4310.0,90.0,90.0,9590.0,16760.0,15250.0,8,13000.0
KS-PROD-1051,Jewellery & Brassware,Silver Filigree,Filigree,Standard,3420.0,3450.0,230.0,190.0,7290.0,13140.0,13030.0,10,10470.0
KS-PROD-1052,Bags & Accessories,Golden Jute,Jute Stitching,Fine Heritage,140.0,690.0,40.0,60.0,930.0,1210.0,1130.0,3,1070.0
KS-PROD-1053,Handloom & Sarees,Silk Cotton,Zari Booti Work,Masterpiece,4210.0,2900.0,230.0,90.0,7430.0,11230.0,10670.0,4,9320.0
KS-PROD-1054,Textiles & Embroidery,Linen,Chikankari Stitching,Standard,460.0,410.0,100.0,50.0,1020.0,1630.0,1570.0,7,1330.0
KS-PROD-1055,Pottery & Terracotta,Clay,Wheel Pottery,Masterpiece,380.0,780.0,70.0,30.0,1260.0,2080.0,2060.0,10,1700.0
KS-PROD-1056,Woodcraft & Carvings,Sheesham Wood,Jaali Latticework,Fine Heritage,640.0,450.0,100.0,90.0,1280.0,1670.0,1660.0,2,1490.0
KS-PROD-1057,Handloom & Sarees,Silk Cotton,Pit Loom Weaving,Masterpiece,1600.0,2920.0,190.0,50.0,4760.0,6460.0,6730.0,3,5790.0
KS-PROD-1058,Textiles & Embroidery,Wool,Kantha Needlework,Masterpiece,740.0,450.0,80.0,80.0,1350.0,2080.0,1980.0,4,1720.0
KS-PROD-1059,Jewellery & Brassware,Cast Brass,Hand Engraving,Masterpiece,2440.0,2740.0,180.0,110.0,5470.0,6940.0,7260.0,4,6390.0
KS-PROD-1060,Jewellery & Brassware,Silver Filigree,Filigree,Fine Heritage,1890.0,3020.0,180.0,100.0,5190.0,8930.0,8640.0,9,7150.0
KS-PROD-1061,Woodcraft & Carvings,Sheesham Wood,Wood Turning,Fine Heritage,310.0,990.0,150.0,60.0,1510.0,2150.0,2060.0,5,1830.0
KS-PROD-1062,Jewellery & Brassware,Cast Brass,Filigree,Standard,1500.0,2350.0,90.0,70.0,4010.0,5340.0,5320.0,3,4730.0
KS-PROD-1063,Textiles & Embroidery,Linen,Chikankari Stitching,Fine Heritage,450.0,690.0,50.0,30.0,1220.0,1820.0,1980.0,6,1610.0
KS-PROD-1064,Home Decor & Brassware,Bell Metal,Beaten Metal Hammering,Fine Heritage,450.0,240.0,90.0,40.0,820.0,1410.0,1340.0,8,1120.0
KS-PROD-1065,Bags & Accessories,Burlap,Hand Braiding,Masterpiece,400.0,810.0,50.0,40.0,1300.0,1930.0,1950.0,6,1650.0
KS-PROD-1066,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Standard,420.0,990.0,150.0,60.0,1620.0,1750.0,1840.0,1,1860.0
KS-PROD-1067,Jewellery & Brassware,Dokra Bronze,Filigree,Standard,1150.0,1930.0,240.0,200.0,3520.0,5110.0,5410.0,5,4500.0
KS-PROD-1068,Textiles & Embroidery,Wool,Block Printing,Standard,280.0,450.0,40.0,30.0,800.0,1020.0,1060.0,5,940.0
KS-PROD-1069,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Masterpiece,310.0,710.0,90.0,40.0,1150.0,1630.0,1740.0,8,1450.0
KS-PROD-1070,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Masterpiece,390.0,560.0,50.0,80.0,1080.0,1650.0,1560.0,7,1360.0
KS-PROD-1071,Woodcraft & Carvings,Rosewood,Jaali Latticework,Fine Heritage,850.0,1180.0,90.0,60.0,2180.0,2800.0,2690.0,2,2510.0
KS-PROD-1072,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Standard,650.0,600.0,80.0,90.0,1420.0,2500.0,2520.0,10,2020.0
KS-PROD-1073,Handloom & Sarees,Mulberry Silk,Pit Loom Weaving,Fine Heritage,1630.0,1940.0,150.0,100.0,3820.0,4880.0,5020.0,3,4450.0
KS-PROD-1074,Home Decor & Brassware,Bell Metal,Sand Casting,Fine Heritage,600.0,420.0,40.0,60.0,1120.0,1330.0,1420.0,2,1290.0
KS-PROD-1075,Handloom & Sarees,Khadi,Pit Loom Weaving,Standard,1660.0,2680.0,150.0,120.0,4610.0,8030.0,7720.0,8,6380.0
KS-PROD-1076,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Fine Heritage,250.0,540.0,70.0,70.0,930.0,1600.0,1510.0,8,1270.0
KS-PROD-1077,Textiles & Embroidery,Linen,Kantha Needlework,Standard,490.0,390.0,60.0,60.0,1000.0,1310.0,1200.0,3,1150.0
KS-PROD-1078,Jewellery & Brassware,Dokra Bronze,Filigree,Masterpiece,4290.0,3580.0,90.0,90.0,8050.0,11080.0,11050.0,2,9710.0
KS-PROD-1079,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Fine Heritage,460.0,660.0,130.0,70.0,1320.0,1680.0,1690.0,3,1520.0
KS-PROD-1080,Bags & Accessories,Embroidered Silk,Hand Braiding,Masterpiece,180.0,310.0,80.0,50.0,620.0,860.0,920.0,7,770.0
KS-PROD-1081,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Standard,2510.0,2240.0,130.0,200.0,5080.0,8940.0,8370.0,10,7000.0
KS-PROD-1082,Bags & Accessories,Golden Jute,Jute Stitching,Fine Heritage,310.0,270.0,100.0,60.0,740.0,1010.0,920.0,2,860.0
KS-PROD-1083,Handloom & Sarees,Chanderi Cotton,Jacquard Weaving,Masterpiece,2500.0,3320.0,110.0,160.0,6090.0,8290.0,8310.0,2,7310.0
KS-PROD-1084,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Fine Heritage,4360.0,3510.0,170.0,170.0,8210.0,9790.0,9740.0,1,9440.0
KS-PROD-1085,Home Decor & Brassware,Wrought Iron,Sand Casting,Fine Heritage,380.0,210.0,60.0,30.0,680.0,930.0,940.0,5,820.0
KS-PROD-1086,Pottery & Terracotta,Stoneware,Blue Pottery Glazing,Standard,330.0,690.0,130.0,70.0,1220.0,1360.0,1470.0,2,1400.0
KS-PROD-1087,Textiles & Embroidery,Organic Cotton,Kantha Needlework,Masterpiece,330.0,730.0,90.0,60.0,1210.0,2010.0,2030.0,10,1660.0
KS-PROD-1088,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Fine Heritage,470.0,840.0,100.0,80.0,1490.0,1990.0,2090.0,4,1800.0
KS-PROD-1089,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Standard,360.0,410.0,40.0,50.0,860.0,1260.0,1190.0,6,1060.0
KS-PROD-1090,Textiles & Embroidery,Linen,Block Printing,Fine Heritage,350.0,450.0,40.0,60.0,900.0,1520.0,1520.0,10,1240.0
KS-PROD-1091,Pottery & Terracotta,Quartz Paste,Blue Pottery Glazing,Masterpiece,730.0,730.0,140.0,40.0,1640.0,2940.0,3120.0,10,2420.0
KS-PROD-1092,Home Decor & Brassware,Terracotta,Sand Casting,Standard,330.0,230.0,40.0,70.0,670.0,1040.0,1060.0,7,880.0
KS-PROD-1093,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Fine Heritage,510.0,540.0,80.0,60.0,1190.0,1830.0,1800.0,6,1530.0
KS-PROD-1094,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Fine Heritage,270.0,710.0,40.0,70.0,1090.0,1660.0,1630.0,7,1390.0
KS-PROD-1095,Textiles & Embroidery,Wool,Chikankari Stitching,Standard,370.0,190.0,70.0,50.0,680.0,1090.0,1050.0,7,890.0
KS-PROD-1096,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Masterpiece,510.0,520.0,30.0,60.0,1120.0,1530.0,1520.0,3,1340.0
